date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:54	134492/134492	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Mar%202021%2012:53:54%20GMT	https://www.swingvy.com/	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/index.html	(from )
12:53:54	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:53:54%20GMT	https://www.swingvy.com/robots.txt		(from )
12:53:56	154912/154912	---M-Z	200	added ('OK')	text/css	etag:%22af104d6353f9ced3b707c55c4dd46457%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/css/swingvy.webflow.c2b5a3849.min.css	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/css/swingvy.webflow.c2b5a3849.min.css	(from https://www.swingvy.com/)
12:53:56	1097/1097	---M--	200	added ('OK')	image/png	etag:%2249a92c56cff46551bb0fb90eaa27f779%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f64a64f718b78717caba7d2_Favicon.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f64a64f718b78717caba7d2_Favicon.png	(from https://www.swingvy.com/)
12:53:57	6820/6820	---M--	200	added ('OK')	image/png	etag:%224885ab69b360fc3347b632bdd538e04b%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f62f236a54244286258c9a6_Webclip.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f62f236a54244286258c9a6_Webclip.png	(from https://www.swingvy.com/)
12:53:57	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2019%20Mar%202021%2012:53:58%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.googletagmanager.com/gtm.35445.delayed	(from https://www.swingvy.com/)
12:53:58	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:53:58%20GMT	https://www.swingvy.com/GET	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/GET	(from https://www.swingvy.com/)
12:53:58	103116/103116	---MCZ	200	added ('OK')	text/javascript	etag:W/%22192cc-S85VNqqDcmpq46cMbazrSJLaAD0%22	https://platform-api.sharethis.com/js/sharethis.js	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/platform-api.sharethis.com/js/sharethis.js	(from https://www.swingvy.com/)
12:53:58	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:53:59%20GMT	https://www.swingvy.com/sg/products/hr-hub	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/products/hr-hub	(from https://www.swingvy.com/)
12:53:59	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:53:59%20GMT	https://www.swingvy.com/sg/products/leave	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/products/leave	(from https://www.swingvy.com/)
12:53:59	100597/100597	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Mar%202021%2012:54:00%20GMT	https://www.swingvy.com/sg/products/time	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/products/time.html	(from https://www.swingvy.com/)
12:54:00	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:54:00%20GMT	https://www.swingvy.com/sg/products/claims	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/products/claims	(from https://www.swingvy.com/)
12:54:00	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:54:00%20GMT	https://www.swingvy.com/sg/products/payroll	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/products/payroll	(from https://www.swingvy.com/)
12:54:00	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:54:01%20GMT	https://www.swingvy.com/sg/products/benefits	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/products/benefits	(from https://www.swingvy.com/)
12:54:01	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:54:01%20GMT	https://www.swingvy.com/sg/products/mobile	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/products/mobile	(from https://www.swingvy.com/)
12:54:01	23696/23696	---M--	200	added ('OK')	image/png	etag:%2295516d447d24dded59d0790da4735d38%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/6052e37dbc8768d47f99ad21_Xero%20Logo.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/6052e37dbc8768d47f99ad21_Xero%20Logo.png	(from https://www.swingvy.com/)
12:54:01	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:54:02%20GMT	https://www.swingvy.com/sg/pricing	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/pricing	(from https://www.swingvy.com/)
12:54:02	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:54:02%20GMT	https://www.swingvy.com/sg/partners	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/partners	(from https://www.swingvy.com/)
12:54:02	102992/102992	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Mar%202021%2012:54:02%20GMT	https://www.swingvy.com/sg/resources/library	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/resources/library.html	(from https://www.swingvy.com/)
12:54:02	163016/163016	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Mar%202021%2012:54:03%20GMT	https://www.swingvy.com/sg/resources/blog	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/resources/blog.html	(from https://www.swingvy.com/)
12:54:03	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:54:03%20GMT	https://www.swingvy.com/sg/company/about-us	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/company/about-us	(from https://www.swingvy.com/)
12:54:03	87544/87544	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Mar%202021%2012:54:03%20GMT	https://www.swingvy.com/sg/customers	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/customers.html	(from https://www.swingvy.com/)
12:54:03	88054/88054	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Mar%202021%2012:54:04%20GMT	https://www.swingvy.com/sg/company/careers	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/company/careers.html	(from https://www.swingvy.com/)
12:54:03	89681/89681	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Mar%202021%2012:54:04%20GMT	https://www.swingvy.com/sg/company/press	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/company/press.html	(from https://www.swingvy.com/)
12:54:04	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:54:04%20GMT	https://www.swingvy.com/sg/request-demo	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/request-demo	(from https://www.swingvy.com/)
12:54:04	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2019%20Mar%202021%2012:54:05%20GMT	https://www.swingvy.com/sg/psg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/www.swingvy.com/sg/psg	(from https://www.swingvy.com/)
12:54:04	311882/311882	---M--	200	added ('OK')	image/png	etag:%22a6afdde1a75f68d6a35ca8879a7d37e0%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/6052a2cd30a1e51bc91b65c8_sg.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/6052a2cd30a1e51bc91b65c8_sg.png	(from https://www.swingvy.com/)
12:54:04	20624/20624	---M--	200	added ('OK')	image/jpeg	etag:%223240eda705fa925c336e5652f4a9ba08%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/60520d0d0ef2f731278402ad_sg-1.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/60520d0d0ef2f731278402ad_sg-1.jpg	(from https://www.swingvy.com/)
12:54:04	68257/68257	---M--	200	added ('OK')	image/jpeg	etag:%22a7d685825ea396699f7a0aaf94f2a01a%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/60520e0dc73e87c619268d6a_sg-2.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/60520e0dc73e87c619268d6a_sg-2.jpg	(from https://www.swingvy.com/)
12:54:05	28769/28769	---M--	200	added ('OK')	image/jpeg	etag:%22aac14f5e049d57258d9b5ff61feadc31%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/60520d0edaf3a15c16ae881a_sg-5.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/60520d0edaf3a15c16ae881a_sg-5.jpg	(from https://www.swingvy.com/)
12:54:05	31715/31715	---M--	200	added ('OK')	image/jpeg	etag:%22087d0d5c2814afed04010974f6773e34%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/60520d0de42ae82eaa5aeb70_sg-3.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/60520d0de42ae82eaa5aeb70_sg-3.jpg	(from https://www.swingvy.com/)
12:54:05	44822/44822	---M--	200	added ('OK')	image/jpeg	etag:%224fdbbde583dab27d3c60e2c8e158c1de%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f86f8a1d7392af885b1ac6e_Hero-People-2.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f86f8a1d7392af885b1ac6e_Hero-People-2.jpg	(from https://www.swingvy.com/)
12:54:08	25614/25614	---M--	200	added ('OK')	image/jpeg	etag:%22c1586dede0d90328496676cab486ffd9%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/60520d0d67ba856bd728e984_sg-4.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/60520d0d67ba856bd728e984_sg-4.jpg	(from https://www.swingvy.com/)
12:54:08	2444300/2444300	---M--	200	added ('OK')	image/png	etag:%22b47f7128eb6d48c91e5e7e3523226993%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/6052a1c8bf19d5b49f0eae27_sg-4.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/6052a1c8bf19d5b49f0eae27_sg-4.png	(from https://www.swingvy.com/)
12:54:08	546495/546495	---M--	200	added ('OK')	image/png	etag:%222d21420218ffad3f1c5787937935883f%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/605348e1f470542bc6770b59_sg-5.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/605348e1f470542bc6770b59_sg-5.png	(from https://www.swingvy.com/)
12:54:08	453422/453422	---M--	200	added ('OK')	image/png	etag:%22bc04c874f163b7d0c5465ab5b847543d%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/605348b629446b2eaee1757a_sg-1.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/605348b629446b2eaee1757a_sg-1.png	(from https://www.swingvy.com/)
12:54:08	451584/451584	---M--	200	added ('OK')	image/png	etag:%22ad65a28606bc7ff97599357938753b6f%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/605348fc04e5e83dd4af37ed_sg-4.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/605348fc04e5e83dd4af37ed_sg-4.png	(from https://www.swingvy.com/)
12:54:08	39670/39670	---M--	200	added ('OK')	image/jpeg	etag:%22f0534e344b5a31409a7db1642832acf5%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f86f8a2a4afb1f50943af85_Hero-People-7.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f86f8a2a4afb1f50943af85_Hero-People-7.jpg	(from https://www.swingvy.com/)
12:54:09	147437/147437	---M--	200	added ('OK')	image/jpeg	etag:%22062b3d5671bbff9f4e5dec9cd0c59607%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa110921270e808d435ced9_home-HR%20Hub.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa110921270e808d435ced9_home-HR%20Hub.jpg	(from https://www.swingvy.com/)
12:54:09	113389/113389	---M--	200	added ('OK')	image/jpeg	etag:%22807a1864ca66c86dadcb9a59d6005182%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa1108f55ea6c75129a31e3_home-Leave.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa1108f55ea6c75129a31e3_home-Leave.jpg	(from https://www.swingvy.com/)
12:54:09	107584/107584	---M--	200	added ('OK')	image/jpeg	etag:%223d636e072ab6b3db751d372dda38dbb3%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa11091252b648567cb7390_home-Time.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa11091252b648567cb7390_home-Time.jpg	(from https://www.swingvy.com/)
12:54:09	118651/118651	---M--	200	added ('OK')	image/jpeg	etag:%2239309f5555987a9948d496c386c13f9d%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa1108fdaedf6594caeb526_home-Claims.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa1108fdaedf6594caeb526_home-Claims.jpg	(from https://www.swingvy.com/)
12:54:10	286031/286031	---M--	200	added ('OK')	image/png	etag:%221c139a56a095d20b20125bef9c277ffd%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa20aacdb358c4f1de1b690_home%20-%20Payroll%20-%20SG.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa20aacdb358c4f1de1b690_home%20-%20Payroll%20-%20SG.png	(from https://www.swingvy.com/)
12:54:10	147120/147120	---M--	200	added ('OK')	image/jpeg	etag:%229ed3758fcca5285e41e1f9f36a050f61%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa11098b74923ad12f5770d_home-Benefits.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa11098b74923ad12f5770d_home-Benefits.jpg	(from https://www.swingvy.com/)
12:54:10	140685/140685	---M--	200	added ('OK')	image/jpeg	etag:%22cccb545edf2113018570e2275ec74339%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa110926e28e7391bc8821f_home-Mobile.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa110926e28e7391bc8821f_home-Mobile.jpg	(from https://www.swingvy.com/)
12:54:10	164184/164184	---M--	200	added ('OK')	image/jpeg	etag:%22e3c489f5139831fdd33881db992a0606%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa1109251a3e7fc20ac9f79_home-Payroll.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa1109251a3e7fc20ac9f79_home-Payroll.jpg	(from https://www.swingvy.com/)
12:54:10	151638/151638	---M--	200	added ('OK')	image/png	etag:%22e061dea9d77707fb67cf75daf3baee1f%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fd748072aa1abfd88c7f043_Mobile.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fd748072aa1abfd88c7f043_Mobile.png	(from https://www.swingvy.com/)
12:54:11	500108/500108	---M--	200	added ('OK')	image/png	etag:%228018fdae6dbc7b602c697829665985f9%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/6052a8e1850db26e88d6c925_my-a-1.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/6052a8e1850db26e88d6c925_my-a-1.png	(from https://www.swingvy.com/)
12:54:11	170585/170585	---M--	200	added ('OK')	image/jpeg	etag:%220a0a110d767321e84f9820524a56c40e%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f994b1fddc1096d17db57ee_For-HR-Manager.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f994b1fddc1096d17db57ee_For-HR-Manager.jpg	(from https://www.swingvy.com/)
12:54:11	88193/88193	---M--	200	added ('OK')	image/jpeg	etag:%224e0f94f44945214910d2407ece4ddcda%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f994b1ed5af2009e08ff373_For-CEO.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f994b1ed5af2009e08ff373_For-CEO.jpg	(from https://www.swingvy.com/)
12:54:11	64171/64171	---M--	200	added ('OK')	image/png	etag:%223b998e855018d67a776a6b1eec173644%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa54a7a5c558378c632eb79_Infocomm_Media_Development_Authority_logo.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fa54a7a5c558378c632eb79_Infocomm_Media_Development_Authority_logo.png	(from https://www.swingvy.com/)
12:54:11	96472/96472	---M--	200	added ('OK')	image/png	etag:%2269255f6fb25c7ad237b91d7975b6e80a%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fcf3edd88177758e7b80eb4_SGD-SMEs-GO-Digital-Pre-Approved.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5fcf3edd88177758e7b80eb4_SGD-SMEs-GO-Digital-Pre-Approved.png	(from https://www.swingvy.com/)
12:54:12	68809/68809	---M--	200	added ('OK')	image/png	etag:%22549f8f8545f216b8d7b366dec5399b71%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f98317d71f1873c3add75aa_HR%20testimonial%20img.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f98317d71f1873c3add75aa_HR%20testimonial%20img.png	(from https://www.swingvy.com/)
12:54:12	12035/12035	---M--	200	added ('OK')	image/png	etag:%22f41011da989bd3d7ab70e4424b7b20d5%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f99497f17c20cb046a6e2f0_OXWHITE-LOGO-OL-01.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f99497f17c20cb046a6e2f0_OXWHITE-LOGO-OL-01.png	(from https://www.swingvy.com/)
12:54:12	8375/8375	---M--	200	added ('OK')	image/png	etag:%225a1c4560aefca322a12a0b88ab9ae0fe%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/600a89556b0d763acf45e81b_KHM%20Engineering%20Logo.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/600a89556b0d763acf45e81b_KHM%20Engineering%20Logo.png	(from https://www.swingvy.com/)
12:54:12	15958/15958	---M--	200	added ('OK')	image/jpeg	etag:%22261e90bf228291eedbe2b73177803ad0%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6444e5f15eb4cf10288795_client-deal%20street%20asia.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6444e5f15eb4cf10288795_client-deal%20street%20asia.jpg	(from https://www.swingvy.com/)
12:54:13	7429/7429	---M--	200	added ('OK')	image/png	etag:%228754c2b7554aa08ce7a1018527bf5537%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/600a895fefc73637ffb319ef_Palsgaard%20Logo.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/600a895fefc73637ffb319ef_Palsgaard%20Logo.png	(from https://www.swingvy.com/)
12:54:13	18366/18366	---M--	200	added ('OK')	image/png	etag:%2274c39e3460462887ef7709323aa9e2ea%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/600a8a8e2068efded5d9e90c_Para%20Athletics%20Logo.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/600a8a8e2068efded5d9e90c_Para%20Athletics%20Logo.png	(from https://www.swingvy.com/)
12:54:13	12749/12749	---M--	200	added ('OK')	image/png	etag:%22822c7f104ec46f8f832eb4cbf3379dfd%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/600a89cafda1ea25c4dcb036_Vision%20Display%20Logo.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/600a89cafda1ea25c4dcb036_Vision%20Display%20Logo.png	(from https://www.swingvy.com/)
12:54:13	35957/35957	---M--	200	added ('OK')	image/jpeg	etag:%222aa0efe143dbd455886def79b22e1924%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/600a8aa72068ef5878d9f635_LP%20FOODS.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/600a8aa72068ef5878d9f635_LP%20FOODS.jpg	(from https://www.swingvy.com/)
12:54:13	50680/50680	---M--	200	added ('OK')	image/jpeg	etag:%222cd8b724495370e0767bd950f02b83d8%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f86fa96222ba020632c5d2a_people-gravity%20assist.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f86fa96222ba020632c5d2a_people-gravity%20assist.jpg	(from https://www.swingvy.com/)
12:54:14	23631/23631	---M--	200	added ('OK')	image/jpeg	etag:%220e3e37597d59a39252c13b7966f8032a%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f25d831353620bc4f3_investors-samsung.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f25d831353620bc4f3_investors-samsung.jpg	(from https://www.swingvy.com/)
12:54:14	18058/18058	---M--	200	added ('OK')	image/jpeg	etag:%22402a1b2d0e93e50bd2218fd2b62ed942%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f1a0c5b15294ac8570_investors-aviva.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f1a0c5b15294ac8570_investors-aviva.jpg	(from https://www.swingvy.com/)
12:54:14	23255/23255	---M--	200	added ('OK')	image/jpeg	etag:%2265d6ff8f532c2ed27b97b2f3e720bc58%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f2db399439d583129d_investors-walden.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f2db399439d583129d_investors-walden.jpg	(from https://www.swingvy.com/)
12:54:14	17543/17543	---M--	200	added ('OK')	image/jpeg	etag:%22392691cfb72a7f741bfae493a87e9fc1%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f11219755232975d50_investors-big%20basin.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f11219755232975d50_investors-big%20basin.jpg	(from https://www.swingvy.com/)
12:54:15	15329/15329	---M--	200	added ('OK')	image/jpeg	etag:%2214d11c5a2c7b46742d4365197535828f%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f12998ff2d725a08c3_investors-bass.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f12998ff2d725a08c3_investors-bass.jpg	(from https://www.swingvy.com/)
12:54:15	16163/16163	---M--	200	added ('OK')	image/jpeg	etag:%225dd3b9d8318e421ba129efcb3a77272e%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f1c9e3271e506390de_investors-spark%20labs.jpg	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f6459f1c9e3271e506390de_investors-spark%20labs.jpg	(from https://www.swingvy.com/)
12:54:15	24392/24392	---M--	200	added ('OK')	image/png	etag:%2252dbfaa74f538aa552a0a4b867b17929%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f982e5a5f0850e91c199aaa_Avatar%201.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f982e5a5f0850e91c199aaa_Avatar%201.png	(from https://www.swingvy.com/)
12:54:15	28353/28353	---M--	200	added ('OK')	image/png	etag:%2224ee56b09d5d579f8b5468f66d0f74a6%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f982e5bdc494797682903e9_Avatar%202.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f982e5bdc494797682903e9_Avatar%202.png	(from https://www.swingvy.com/)
12:54:16	15532/15532	---M--	200	added ('OK')	image/png	etag:%22b122c60702497673e281fc95299386e4%22	https://global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f630a63887cf8dc957129a2_App_Store_Badge.png	C:/Users/Shivam%20Malhotra/Desktop/Sample_Code/site/global-uploads.webflow.com/5f61e23f8677b34d6f77653b/5f630a63887cf8dc957129a2_App_Store_Badge.png	(from https://www.swingvy.com/)
